record_id,country_code,country_name,region,income_group,year,education_level,population_school_age_millions,literacy_rate_youth,literacy_rate_adult,primary_enrollment_rate,secondary_enrollment_rate,tertiary_enrollment_rate,gender_parity_index_primary,gender_parity_index_secondary,govt_expenditure_education_pct_gdp,pupil_teacher_ratio_primary,primary_completion_rate,sdg4_index_score
29535,C187,Country 187,Europe & Central Asia,Upper middle income,1991,Secondary,12.1,99.9,99.8,80.72,61.82,40.27,0.891,0.88,4.86,8.0,69.92,62.96
29536,C187,Country 187,Europe & Central Asia,Upper middle income,1991,Tertiary,12.1,99.9,99.8,80.72,61.82,40.27,0.891,0.88,4.86,8.0,69.92,62.96
29537,C187,Country 187,Europe & Central Asia,Upper middle income,1992,Primary,1.78,99.9,99.8,82.09,65.04,38.26,0.868,0.842,4.81,8.4,73.93,60.96
29538,C187,Country 187,Europe & Central Asia,Upper middle income,1992,Secondary,1.78,99.9,99.8,82.09,65.04,38.26,0.868,0.842,4.81,8.4,73.93,60.96
29539,C187,Country 187,Europe & Central Asia,Upper middle income,1992,Tertiary,1.78,99.9,99.8,82.09,65.04,38.26,0.868,0.842,4.81,8.4,73.93,60.96
29540,C187,Country 187,Europe & Central Asia,Upper middle income,1993,Primary,1.02,99.9,99.8,81.27,65.22,43.62,0.895,0.865,5.52,8.0,70.58,64.08
29541,C187,Country 187,Europe & Central Asia,Upper middle income,1993,Secondary,1.02,99.9,99.8,81.27,65.22,43.62,0.895,0.865,5.52,8.0,70.58,64.08
29542,C187,Country 187,Europe & Central Asia,Upper middle income,1993,Tertiary,1.02,99.9,99.8,81.27,65.22,43.62,0.895,0.865,5.52,8.0,70.58,64.08
29543,C187,Country 187,Europe & Central Asia,Upper middle income,1994,Primary,0.68,99.9,99.8,81.65,64.82,39.87,0.887,0.858,5.22,8.0,71.25,63.21
29544,C187,Country 187,Europe & Central Asia,Upper middle income,1994,Secondary,0.68,99.9,99.8,81.65,64.82,39.87,0.887,0.858,5.22,8.0,71.25,63.21
29545,C187,Country 187,Europe & Central Asia,Upper middle income,1994,Tertiary,0.68,99.9,99.8,81.65,64.82,39.87,0.887,0.858,5.22,8.0,71.25,63.21
29546,C187,Country 187,Europe & Central Asia,Upper middle income,1995,Primary,10.5,99.9,99.8,85.16,66.26,37.54,0.87,0.865,5.17,8.6,77.05,63.62
29547,C187,Country 187,Europe & Central Asia,Upper middle income,1995,Secondary,10.5,99.9,99.8,85.16,66.26,37.54,0.87,0.865,5.17,8.6,77.05,63.62
29548,C187,Country 187,Europe & Central Asia,Upper middle income,1995,Tertiary,10.5,99.9,99.8,85.16,66.26,37.54,0.87,0.865,5.17,8.6,77.05,63.62
29549,C187,Country 187,Europe & Central Asia,Upper middle income,1996,Primary,7.0,99.9,99.8,84.72,67.38,43.61,0.883,0.875,,8.0,72.4,62.05
29550,C187,Country 187,Europe & Central Asia,Upper middle income,1996,Secondary,7.0,99.9,99.8,84.72,67.38,43.61,0.883,0.875,4.71,8.0,72.4,62.05
29551,C187,Country 187,Europe & Central Asia,Upper middle income,1996,Tertiary,7.0,99.9,99.8,84.72,67.38,43.61,0.883,0.875,4.71,8.0,72.4,62.05
29552,C187,Country 187,Europe & Central Asia,Upper middle income,1997,Primary,3.63,99.9,99.8,85.17,64.58,38.81,0.892,0.838,5.35,8.6,76.39,62.59
29553,C187,Country 187,Europe & Central Asia,Upper middle income,1997,Secondary,3.63,99.9,99.8,85.17,64.58,38.81,0.892,0.838,5.35,8.6,76.39,62.59
29554,C187,Country 187,Europe & Central Asia,Upper middle income,1997,Tertiary,3.63,99.9,99.8,85.17,64.58,38.81,0.892,0.838,5.35,,76.39,62.59
29555,C187,Country 187,Europe & Central Asia,Upper middle income,1998,Primary,7.46,99.9,99.8,85.71,65.06,44.13,0.898,0.879,5.74,8.0,75.45,62.98
29556,C187,Country 187,Europe & Central Asia,Upper middle income,1998,Secondary,7.46,99.9,99.8,85.71,65.06,44.13,0.898,0.879,5.74,8.0,75.45,62.98
29557,C187,Country 187,Europe & Central Asia,Upper middle income,1998,Tertiary,7.46,99.9,99.8,85.71,65.06,44.13,0.898,0.879,5.74,8.0,75.45,62.98
29558,C187,Country 187,Europe & Central Asia,Upper middle income,1999,Primary,6.39,99.9,99.8,85.36,68.25,41.83,0.906,0.842,5.4,8.0,73.18,63.1
29559,C187,Country 187,Europe & Central Asia,Upper middle income,1999,Secondary,6.39,99.9,99.8,85.36,68.25,41.83,0.906,0.842,5.4,8.0,73.18,63.1
29560,C187,Country 187,Europe & Central Asia,Upper middle income,1999,Tertiary,6.39,99.9,99.8,85.36,68.25,41.83,0.906,0.842,5.4,8.0,73.18,63.1
29561,C187,Country 187,Europe & Central Asia,Upper middle income,2000,Primary,15.22,99.9,99.8,82.72,71.49,41.47,0.924,0.876,4.5,8.0,67.66,59.65
29562,C187,Country 187,Europe & Central Asia,Upper middle income,2000,Secondary,15.22,99.9,99.8,82.72,71.49,41.47,0.924,0.876,4.5,8.0,67.66,59.65
29563,C187,Country 187,Europe & Central Asia,Upper middle income,2000,Tertiary,15.22,99.9,99.8,82.72,71.49,41.47,0.924,0.876,4.5,8.0,67.66,59.65
29564,C187,Country 187,Europe & Central Asia,Upper middle income,2001,Primary,6.25,99.9,99.8,84.34,68.9,47.16,0.91,0.859,5.51,8.6,72.23,63.75
29565,C187,Country 187,Europe & Central Asia,Upper middle income,2001,Secondary,6.25,99.9,99.8,84.34,68.9,47.16,0.91,0.859,5.51,8.6,72.23,63.75
29566,C187,Country 187,Europe & Central Asia,Upper middle income,2001,Tertiary,6.25,99.9,99.8,84.34,68.9,47.16,0.91,0.859,5.51,8.6,72.23,63.75
29567,C187,Country 187,Europe & Central Asia,Upper middle income,2002,Primary,13.52,99.9,99.8,84.65,72.68,38.03,0.927,0.896,4.72,8.0,73.61,65.69
29568,C187,Country 187,Europe & Central Asia,Upper middle income,2002,Secondary,13.52,99.9,99.8,84.65,72.68,38.03,0.927,0.896,4.72,8.0,73.61,65.69
29569,C187,Country 187,Europe & Central Asia,Upper middle income,2002,Tertiary,13.52,99.9,99.8,84.65,72.68,38.03,0.927,0.896,4.72,8.0,73.61,65.69
29570,C187,Country 187,Europe & Central Asia,Upper middle income,2003,Primary,2.32,99.9,99.8,87.05,68.26,44.43,0.891,0.92,5.18,8.5,76.27,64.29
29571,C187,Country 187,Europe & Central Asia,Upper middle income,2003,Secondary,2.32,99.9,99.8,87.05,68.26,44.43,0.891,0.92,5.18,8.5,76.27,64.29
29572,C187,Country 187,Europe & Central Asia,Upper middle income,2003,Tertiary,2.32,99.9,99.8,87.05,68.26,44.43,0.891,0.92,5.18,8.5,76.27,64.29
29573,C187,Country 187,Europe & Central Asia,Upper middle income,2004,Primary,2.27,99.9,99.8,89.63,70.27,45.21,0.899,0.911,4.9,8.0,80.62,66.47
29574,C187,Country 187,Europe & Central Asia,Upper middle income,2004,Secondary,2.27,99.9,99.8,89.63,70.27,45.21,0.899,0.911,4.9,8.0,80.62,66.47
29575,C187,Country 187,Europe & Central Asia,Upper middle income,2004,Tertiary,2.27,99.9,99.8,89.63,70.27,45.21,0.899,0.911,4.9,8.0,80.62,66.47
29576,C187,Country 187,Europe & Central Asia,Upper middle income,2005,Primary,1.17,99.9,99.8,87.05,74.28,39.8,0.943,0.91,5.23,8.0,77.89,65.14
29577,C187,Country 187,Europe & Central Asia,Upper middle income,2005,Secondary,1.17,99.9,99.8,87.05,74.28,39.8,0.943,0.91,5.23,8.0,77.89,65.14
29578,C187,Country 187,Europe & Central Asia,Upper middle income,2005,Tertiary,1.17,99.9,99.8,87.05,74.28,39.8,0.943,0.91,5.23,8.0,77.89,65.14
29579,C187,Country 187,Europe & Central Asia,Upper middle income,2006,Primary,1.36,99.9,99.8,83.68,67.55,45.82,0.925,0.89,4.66,8.0,69.38,63.19
29580,C187,Country 187,Europe & Central Asia,Upper middle income,2006,Secondary,1.36,99.9,99.8,83.68,67.55,45.82,0.925,0.89,4.66,8.0,69.38,63.19
29581,C187,Country 187,Europe & Central Asia,Upper middle income,2006,Tertiary,1.36,99.9,99.8,83.68,67.55,45.82,0.925,0.89,4.66,8.0,69.38,63.19
29582,C187,Country 187,Europe & Central Asia,Upper middle income,2007,Primary,3.18,99.9,99.8,85.77,73.71,45.92,0.901,0.931,5.9,8.0,73.58,66.02
29583,C187,Country 187,Europe & Central Asia,Upper middle income,2007,Secondary,3.18,99.9,99.8,85.77,73.71,45.92,0.901,0.931,5.9,8.0,73.58,66.02
29584,C187,Country 187,Europe & Central Asia,Upper middle income,2007,Tertiary,3.18,99.9,99.8,85.77,73.71,45.92,0.901,0.931,5.9,8.0,73.58,66.02
29585,C187,Country 187,Europe & Central Asia,Upper middle income,2008,Primary,7.44,99.9,99.8,88.69,73.03,46.19,0.931,0.949,5.2,8.0,76.95,65.29
29586,C187,Country 187,Europe & Central Asia,Upper middle income,2008,Secondary,7.44,99.9,99.8,88.69,73.03,46.19,0.931,0.949,5.2,8.0,76.95,65.29
29587,C187,Country 187,Europe & Central Asia,Upper middle income,2008,Tertiary,7.44,99.9,99.8,88.69,73.03,46.19,0.931,0.949,5.2,8.0,76.95,65.29
29588,C187,Country 187,Europe & Central Asia,Upper middle income,2009,Primary,4.43,99.9,99.8,86.52,71.39,50.04,0.902,0.916,5.37,8.0,73.94,64.74
29589,C187,Country 187,Europe & Central Asia,Upper middle income,2009,Secondary,4.43,99.9,99.8,86.52,71.39,50.04,0.902,0.916,5.37,8.0,73.94,64.74
29590,C187,Country 187,Europe & Central Asia,Upper middle income,2009,Tertiary,4.43,99.9,99.8,86.52,71.39,50.04,0.902,0.916,5.37,8.0,73.94,64.74
29591,C187,Country 187,Europe & Central Asia,Upper middle income,2010,Primary,17.51,99.9,99.8,87.03,73.59,46.8,0.899,0.939,5.51,8.3,78.08,65.76
29592,C187,Country 187,Europe & Central Asia,Upper middle income,2010,Secondary,17.51,99.9,99.8,87.03,73.59,46.8,0.899,0.939,5.51,8.3,78.08,65.76
29593,C187,Country 187,Europe & Central Asia,Upper middle income,2010,Tertiary,17.51,99.9,99.8,87.03,73.59,46.8,0.899,0.939,5.51,8.3,78.08,65.76
29594,C187,Country 187,Europe & Central Asia,Upper middle income,2011,Primary,3.72,99.9,99.8,88.29,72.74,51.01,0.933,0.916,5.47,8.0,74.83,66.52
29595,C187,Country 187,Europe & Central Asia,Upper middle income,2011,Secondary,3.72,99.9,99.8,88.29,72.74,51.01,0.933,0.916,5.47,8.0,74.83,66.52
29596,C187,Country 187,Europe & Central Asia,Upper middle income,2011,Tertiary,3.72,99.9,99.8,88.29,72.74,51.01,0.933,0.916,5.47,8.0,74.83,66.52
29597,C187,Country 187,Europe & Central Asia,Upper middle income,2012,Primary,5.64,99.9,99.8,88.18,69.93,47.36,0.922,0.932,5.26,8.0,73.27,64.18
29598,C187,Country 187,Europe & Central Asia,Upper middle income,2012,Secondary,5.64,99.9,99.8,88.18,69.93,47.36,0.922,0.932,5.26,8.0,73.27,64.18
29599,C187,Country 187,Europe & Central Asia,Upper middle income,2012,Tertiary,5.64,99.9,99.8,88.18,69.93,47.36,0.922,0.932,5.26,8.0,73.27,64.18
29600,C187,Country 187,Europe & Central Asia,Upper middle income,2013,Primary,9.11,99.9,99.8,90.88,72.58,45.86,0.914,0.934,4.59,8.0,82.01,67.46
29601,C187,Country 187,Europe & Central Asia,Upper middle income,2013,Secondary,9.11,99.9,99.8,90.88,72.58,45.86,0.914,0.934,4.59,8.0,82.01,67.46
29602,C187,Country 187,Europe & Central Asia,Upper middle income,2013,Tertiary,9.11,99.9,99.8,90.88,72.58,45.86,0.914,0.934,4.59,8.0,82.01,67.46
29603,C187,Country 187,Europe & Central Asia,Upper middle income,2014,Primary,1.83,99.9,99.8,90.1,73.32,51.7,0.931,0.937,5.31,8.0,78.98,67.1
29604,C187,Country 187,Europe & Central Asia,Upper middle income,2014,Secondary,1.83,99.9,99.8,90.1,73.32,51.7,0.931,0.937,5.31,8.0,78.98,67.1
29605,C187,Country 187,Europe & Central Asia,Upper middle income,2014,Tertiary,1.83,99.9,99.8,90.1,73.32,51.7,0.931,0.937,5.31,8.0,78.98,67.1
29606,C187,Country 187,Europe & Central Asia,Upper middle income,2015,Primary,5.18,99.9,99.8,92.0,71.71,49.31,0.894,0.938,5.69,8.0,77.63,65.68
29607,C187,Country 187,Europe & Central Asia,Upper middle income,2015,Secondary,5.18,99.9,99.8,92.0,71.71,49.31,0.894,0.938,5.69,8.0,77.63,65.68
29608,C187,Country 187,Europe & Central Asia,Upper middle income,2015,Tertiary,5.18,99.9,99.8,92.0,71.71,49.31,0.894,0.938,5.69,8.0,77.63,65.68
29609,C187,Country 187,Europe & Central Asia,Upper middle income,2016,Primary,7.33,99.9,99.8,91.57,71.75,52.05,0.916,0.932,5.69,8.0,77.6,66.29
29610,C187,Country 187,Europe & Central Asia,Upper middle income,2016,Secondary,7.33,99.9,99.8,91.57,71.75,52.05,0.916,0.932,5.69,8.0,77.6,66.29
29611,C187,Country 187,Europe & Central Asia,Upper middle income,2016,Tertiary,7.33,99.9,99.8,91.57,71.75,52.05,0.916,0.932,5.69,8.0,77.6,66.29
29612,C187,Country 187,Europe & Central Asia,Upper middle income,2017,Primary,4.73,99.9,99.8,91.4,70.83,54.62,0.931,0.931,4.98,8.0,80.8,66.35
29613,C187,Country 187,Europe & Central Asia,Upper middle income,2017,Secondary,4.73,99.9,99.8,91.4,70.83,54.62,0.931,0.931,4.98,8.0,80.8,66.35
29614,C187,Country 187,Europe & Central Asia,Upper middle income,2017,Tertiary,4.73,99.9,99.8,91.4,70.83,54.62,0.931,0.931,4.98,8.0,80.8,66.35
29615,C187,Country 187,Europe & Central Asia,Upper middle income,2018,Primary,9.91,99.9,99.8,89.32,78.25,50.82,0.909,0.893,5.23,8.0,76.19,66.01
29616,C187,Country 187,Europe & Central Asia,Upper middle income,2018,Secondary,9.91,99.9,99.8,89.32,78.25,50.82,0.909,0.893,5.23,8.0,76.19,66.01
29617,C187,Country 187,Europe & Central Asia,Upper middle income,2018,Tertiary,9.91,99.9,99.8,89.32,78.25,50.82,0.909,0.893,5.23,8.0,76.19,66.01
29618,C187,Country 187,Europe & Central Asia,Upper middle income,2019,Primary,7.39,99.9,99.8,90.21,75.67,51.47,0.97,0.96,5.36,8.0,79.99,66.43
29619,C187,Country 187,Europe & Central Asia,Upper middle income,2019,Secondary,7.39,99.9,99.8,90.21,75.67,51.47,0.97,0.96,5.36,8.0,79.99,66.43
29620,C187,Country 187,Europe & Central Asia,Upper middle income,2019,Tertiary,7.39,99.9,99.8,90.21,75.67,51.47,0.97,0.96,5.36,8.0,79.99,66.43
29621,C187,Country 187,Europe & Central Asia,Upper middle income,2020,Primary,7.38,99.9,99.8,91.08,78.18,51.46,0.931,0.928,5.59,8.0,80.64,65.81
29622,C187,Country 187,Europe & Central Asia,Upper middle income,2020,Secondary,7.38,99.9,99.8,91.08,78.18,51.46,0.931,0.928,5.59,8.0,80.64,65.81
29623,C187,Country 187,Europe & Central Asia,Upper middle income,2020,Tertiary,7.38,99.9,99.8,91.08,78.18,51.46,0.931,0.928,5.59,8.0,80.64,65.81
29624,C187,Country 187,Europe & Central Asia,Upper middle income,2021,Primary,9.69,99.9,99.8,87.66,77.41,49.85,0.952,0.945,5.14,8.0,74.2,65.45
29625,C187,Country 187,Europe & Central Asia,Upper middle income,2021,Secondary,9.69,99.9,99.8,87.66,77.41,49.85,0.952,0.945,5.14,8.0,74.2,65.45
29626,C187,Country 187,Europe & Central Asia,Upper middle income,2021,Tertiary,9.69,99.9,99.8,87.66,77.41,49.85,0.952,0.945,5.14,8.0,74.2,65.45
29627,C187,Country 187,Europe & Central Asia,Upper middle income,2022,Primary,4.97,99.9,99.8,91.8,75.55,51.98,0.945,0.943,5.09,8.0,81.37,67.12
29628,C187,Country 187,Europe & Central Asia,Upper middle income,2022,Secondary,4.97,99.9,99.8,91.8,75.55,51.98,0.945,0.943,5.09,8.0,81.37,67.12
29629,C187,Country 187,Europe & Central Asia,Upper middle income,2022,Tertiary,4.97,99.9,99.8,91.8,75.55,51.98,0.945,0.943,5.09,8.0,81.37,67.12
29630,C187,Country 187,Europe & Central Asia,Upper middle income,2023,Primary,6.14,99.9,99.8,89.69,81.02,55.8,0.954,0.954,4.9,8.0,82.42,69.24
29631,C187,Country 187,Europe & Central Asia,Upper middle income,2023,Secondary,6.14,99.9,99.8,89.69,81.02,55.8,0.954,0.954,4.9,8.0,82.42,69.24
29632,C187,Country 187,Europe & Central Asia,Upper middle income,2023,Tertiary,6.14,99.9,99.8,89.69,81.02,55.8,0.954,0.954,4.9,8.0,82.42,69.24
29633,C187,Country 187,Europe & Central Asia,Upper middle income,2024,Primary,11.57,99.9,99.8,90.48,83.44,50.57,0.975,0.96,5.03,8.0,81.88,67.59
29634,C187,Country 187,Europe & Central Asia,Upper middle income,2024,Secondary,11.57,99.9,99.8,90.48,83.44,50.57,0.975,0.96,5.03,8.0,81.88,67.59
29635,C187,Country 187,Europe & Central Asia,Upper middle income,2024,Tertiary,11.57,99.9,99.8,90.48,83.44,50.57,0.975,0.96,5.03,8.0,81.88,67.59
29636,C188,Country 188,South Asia,Lower middle income,1990,Primary,2.08,72.55,68.63,78.48,51.12,27.17,0.845,0.852,3.85,32.6,69.12,50.64
29637,C188,Country 188,South Asia,Lower middle income,1990,Secondary,2.08,72.55,68.63,78.48,51.12,27.17,0.845,0.852,3.85,32.6,69.12,50.64
29638,C188,Country 188,South Asia,Lower middle income,1990,Tertiary,2.08,72.55,68.63,78.48,51.12,27.17,0.845,0.852,3.85,32.6,69.12,50.64
29639,C188,Country 188,South Asia,Lower middle income,1991,Primary,2.2,74.52,69.56,76.28,57.83,23.35,0.86,0.853,3.77,32.0,64.58,52.4
29640,C188,Country 188,South Asia,Lower middle income,1991,Secondary,2.2,74.52,69.56,76.28,57.83,23.35,0.86,0.853,3.77,32.0,64.58,52.4
29641,C188,Country 188,South Asia,Lower middle income,1991,Tertiary,2.2,74.52,69.56,76.28,57.83,23.35,0.86,0.853,3.77,32.0,64.58,52.4
29642,C188,Country 188,South Asia,Lower middle income,1992,Primary,6.83,75.27,69.91,75.78,54.68,23.94,0.877,0.788,3.6,32.3,65.83,53.2
29643,C188,Country 188,South Asia,Lower middle income,1992,Secondary,6.83,75.27,69.91,75.78,54.68,23.94,0.877,0.788,3.6,32.3,65.83,53.2
29644,C188,Country 188,South Asia,Lower middle income,1992,Tertiary,6.83,75.27,69.91,75.78,54.68,23.94,0.877,0.788,3.6,32.3,65.83,53.2
29645,C188,Country 188,South Asia,Lower middle income,1993,Primary,2.46,76.92,71.69,74.27,53.18,23.66,0.886,0.821,3.69,31.2,62.73,51.04
29646,C188,Country 188,South Asia,Lower middle income,1993,Secondary,2.46,76.92,71.69,74.27,53.18,23.66,0.886,0.821,3.69,31.2,62.73,51.04
29647,C188,Country 188,South Asia,Lower middle income,1993,Tertiary,2.46,76.92,71.69,74.27,53.18,23.66,0.886,0.821,3.69,31.2,62.73,51.04
29648,C188,Country 188,South Asia,Lower middle income,1994,Primary,1.67,73.59,69.83,78.3,55.1,22.44,0.852,0.823,3.95,32.3,66.91,51.76
29649,C188,Country 188,South Asia,Lower middle income,1994,Secondary,1.67,73.59,69.83,78.3,55.1,22.44,0.852,0.823,3.95,32.3,66.91,51.76
29650,C188,Country 188,South Asia,Lower middle income,1994,Tertiary,1.67,73.59,69.83,78.3,55.1,22.44,0.852,0.823,3.95,32.3,66.91,51.76
29651,C188,Country 188,South Asia,Lower middle income,1995,Primary,2.47,75.83,71.71,76.24,60.19,25.4,0.861,0.836,3.21,30.3,65.38,53.13
29652,C188,Country 188,South Asia,Lower middle income,1995,Secondary,2.47,75.83,71.71,76.24,60.19,25.4,0.861,0.836,3.21,30.3,65.38,53.13
29653,C188,Country 188,South Asia,Lower middle income,1995,Tertiary,2.47,75.83,71.71,76.24,60.19,25.4,0.861,0.836,3.21,30.3,65.38,53.13
29654,C188,Country 188,South Asia,Lower middle income,1996,Primary,5.4,77.71,72.91,78.5,52.31,31.41,0.877,0.844,3.67,29.0,68.87,53.1
29655,C188,Country 188,South Asia,Lower middle income,1996,Secondary,5.4,77.71,72.91,78.5,52.31,31.41,0.877,0.844,3.67,29.0,68.87,53.1
29656,C188,Country 188,South Asia,Lower middle income,1996,Tertiary,5.4,77.71,72.91,78.5,52.31,31.41,0.877,0.844,3.67,29.0,68.87,53.1
29657,C188,Country 188,South Asia,Lower middle income,1997,Primary,5.37,77.09,72.14,74.97,54.37,30.58,0.863,0.854,4.22,32.7,67.55,51.29
29658,C188,Country 188,South Asia,Lower middle income,1997,Secondary,5.37,77.09,72.14,74.97,54.37,30.58,0.863,0.854,4.22,32.7,67.55,51.29
29659,C188,Country 188,South Asia,Lower middle income,1997,Tertiary,5.37,77.09,72.14,74.97,54.37,30.58,0.863,0.854,4.22,32.7,67.55,51.29
29660,C188,Country 188,South Asia,Lower middle income,1998,Primary,2.11,74.13,70.57,80.61,53.53,25.28,0.868,0.851,3.56,33.5,70.02,53.13
29661,C188,Country 188,South Asia,Lower middle income,1998,Secondary,2.11,74.13,70.57,80.61,53.53,25.28,0.868,0.851,3.56,33.5,70.02,53.13
29662,C188,Country 188,South Asia,Lower middle income,1998,Tertiary,2.11,74.13,70.57,80.61,53.53,25.28,0.868,0.851,3.56,33.5,70.02,53.13
29663,C188,Country 188,South Asia,Lower middle income,1999,Primary,0.49,75.91,71.05,74.65,59.01,27.49,0.869,0.835,4.22,31.3,65.89,53.62
29664,C188,Country 188,South Asia,Lower middle income,1999,Secondary,0.49,75.91,71.05,74.65,59.01,27.49,0.869,0.835,4.22,31.3,65.89,53.62
29665,C188,Country 188,South Asia,Lower middle income,1999,Tertiary,0.49,75.91,71.05,74.65,59.01,27.49,0.869,0.835,4.22,31.3,65.89,53.62
29666,C188,Country 188,South Asia,Lower middle income,2000,Primary,0.74,77.09,71.67,78.57,59.76,29.87,0.902,0.845,3.86,30.3,68.66,53.83
29667,C188,Country 188,South Asia,Lower middle income,2000,Secondary,0.74,77.09,71.67,78.57,59.76,29.87,0.902,0.845,3.86,30.3,68.66,53.83
29668,C188,Country 188,South Asia,Lower middle income,2000,Tertiary,0.74,77.09,71.67,78.57,59.76,29.87,0.902,0.845,3.86,30.3,68.66,53.83
29669,C188,Country 188,South Asia,Lower middle income,2001,Primary,1.3,76.12,71.37,81.73,58.34,32.25,0.887,0.807,3.83,33.3,73.3,56.47
29670,C188,Country 188,South Asia,Lower middle income,2001,Secondary,1.3,76.12,71.37,81.73,58.34,32.25,0.887,0.807,3.83,33.3,73.3,56.47
29671,C188,Country 188,South Asia,Lower middle income,2001,Tertiary,1.3,76.12,71.37,81.73,58.34,32.25,0.887,0.807,3.83,33.3,73.3,56.47
29672,C188,Country 188,South Asia,Lower middle income,2002,Primary,9.28,77.18,71.46,79.69,60.83,26.38,0.866,0.858,4.45,31.5,73.54,57.91
29673,C188,Country 188,South Asia,Lower middle income,2002,Secondary,9.28,77.18,71.46,79.69,60.83,26.38,0.866,0.858,4.45,31.5,73.54,57.91
29674,C188,Country 188,South Asia,Lower middle income,2002,Tertiary,9.28,77.18,71.46,79.69,60.83,26.38,0.866,0.858,4.45,31.5,73.54,57.91
29675,C188,Country 188,South Asia,Lower middle income,2003,Primary,4.23,75.92,71.3,81.59,61.91,31.49,0.889,0.883,3.48,31.9,73.35,56.38
29676,C188,Country 188,South Asia,Lower middle income,2003,Secondary,4.23,75.92,71.3,81.59,61.91,31.49,0.889,0.883,3.48,31.9,73.35,56.38
29677,C188,Country 188,South Asia,Lower middle income,2003,Tertiary,4.23,75.92,71.3,81.59,61.91,31.49,0.889,0.883,3.48,31.9,73.35,56.38
29678,C188,Country 188,South Asia,Lower middle income,2004,Primary,16.37,77.22,72.24,83.37,61.64,27.96,0.867,0.849,4.1,31.0,69.82,54.25
29679,C188,Country 188,South Asia,Lower middle income,2004,Secondary,16.37,77.22,72.24,83.37,61.64,27.96,0.867,0.849,4.1,31.0,69.82,54.25
29680,C188,Country 188,South Asia,Lower middle income,2004,Tertiary,16.37,77.22,72.24,83.37,61.64,27.96,0.867,0.849,4.1,31.0,69.82,54.25
29681,C188,Country 188,South Asia,Lower middle income,2005,Primary,7.41,78.64,73.53,79.16,61.51,29.63,0.891,0.843,3.49,30.3,71.02,55.42
29682,C188,Country 188,South Asia,Lower middle income,2005,Secondary,7.41,78.64,73.53,79.16,61.51,29.63,0.891,0.843,3.49,30.3,71.02,55.42
29683,C188,Country 188,South Asia,Lower middle income,2005,Tertiary,7.41,78.64,73.53,79.16,61.51,29.63,0.891,0.843,3.49,30.3,71.02,55.42
29684,C188,Country 188,South Asia,Lower middle income,2006,Primary,3.34,79.29,74.3,80.67,60.89,36.16,0.869,0.851,3.47,31.8,73.36,55.66
29685,C188,Country 188,South Asia,Lower middle income,2006,Secondary,3.34,79.29,74.3,80.67,60.89,36.16,0.869,0.851,3.47,31.8,73.36,55.66
29686,C188,Country 188,South Asia,Lower middle income,2006,Tertiary,3.34,79.29,74.3,80.67,60.89,36.16,0.869,0.851,3.47,31.8,73.36,55.66
29687,C188,Country 188,South Asia,Lower middle income,2007,Primary,6.62,76.96,72.69,84.84,59.29,32.55,0.889,0.877,3.61,29.1,76.9,55.91
29688,C188,Country 188,South Asia,Lower middle income,2007,Secondary,6.62,76.96,72.69,84.84,59.29,32.55,0.889,0.877,3.61,29.1,76.9,55.91
29689,C188,Country 188,South Asia,Lower middle income,2007,Tertiary,6.62,76.96,72.69,84.84,59.29,32.55,0.889,0.877,3.61,29.1,76.9,55.91
29690,C188,Country 188,South Asia,Lower middle income,2008,Primary,10.71,78.57,73.19,82.24,60.19,36.06,0.893,0.893,3.36,31.5,72.47,55.52
29691,C188,Country 188,South Asia,Lower middle income,2008,Secondary,10.71,78.57,73.19,82.24,60.19,36.06,0.893,0.893,3.36,31.5,72.47,55.52
29692,C188,Country 188,South Asia,Lower middle income,2008,Tertiary,10.71,78.57,73.19,82.24,60.19,36.06,0.893,0.893,3.36,31.5,72.47,55.52
29693,C188,Country 188,South Asia,Lower middle income,2009,Primary,10.82,77.68,73.11,81.26,64.17,34.67,0.871,0.875,4.22,29.6,70.26,55.67
29694,C188,Country 188,South Asia,Lower middle income,2009,Secondary,10.82,77.68,73.11,81.26,64.17,34.67,0.871,0.875,4.22,29.6,70.26,55.67
29695,C188,Country 188,South Asia,Lower middle income,2009,Tertiary,10.82,77.68,73.11,81.26,64.17,34.67,0.871,0.875,4.22,29.6,70.26,55.67
29696,C188,Country 188,South Asia,Lower middle income,2010,Primary,7.65,77.04,72.44,81.43,62.95,37.34,0.916,0.869,3.35,29.4,71.06,54.53
29697,C188,Country 188,South Asia,Lower middle income,2010,Secondary,7.65,77.04,72.44,81.43,62.95,37.34,0.916,0.869,3.35,29.4,71.06,54.53
29698,C188,Country 188,South Asia,Lower middle income,2010,Tertiary,7.65,77.04,72.44,81.43,62.95,37.34,0.916,0.869,3.35,29.4,71.06,54.53
29699,C188,Country 188,South Asia,Lower middle income,2011,Primary,14.24,79.72,75.37,84.45,62.5,30.66,0.886,0.806,3.28,30.7,73.65,58.39
29700,C188,Country 188,South Asia,Lower middle income,2011,Secondary,14.24,79.72,75.37,84.45,62.5,30.66,0.886,0.806,3.28,30.7,73.65,58.39
29701,C188,Country 188,South Asia,Lower middle income,2011,Tertiary,14.24,79.72,75.37,84.45,62.5,30.66,0.886,0.806,3.28,30.7,73.65,58.39
29702,C188,Country 188,South Asia,Lower middle income,2012,Primary,10.74,80.98,74.54,83.85,62.8,28.84,0.918,0.875,3.92,26.7,75.09,57.37
